userID,placeID,smoker,drink_level,dress_preference,transport,marital_status,activity,budget,name,alcohol,smoking_area,dress_code,price,area,other_services,GlobalRatings,age,distance,Review_State
1005,135032,false,abstemious,no preference,public,single,student,medium,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,5,27,3.7076388163433673,Excellent
1120,132845,false,abstemious,informal,public,single,student,low,Cenaduria El Rincón de Tlaquepaque,No_Alcohol_Served,none,informal,medium,closed,none,3,89,0.6097781592651504,Medium
1120,135032,false,abstemious,informal,public,single,student,low,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,3,89,7.903970954587793,Medium
1120,135045,false,abstemious,informal,public,single,student,low,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,5,89,8.63074615344735,Excellent
1004,135060,false,abstemious,informal,public,single,professional,medium,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,3,79,409.53572533684417,Medium
1004,135028,false,abstemious,informal,public,single,professional,medium,La Virreina,Wine-Beer,none,informal,medium,closed,none,6,79,408.9503101902034,Excellent
1004,135106,false,abstemious,informal,public,single,professional,medium,El Rinc�n de San Francisco,Wine-Beer,only at bar,informal,medium,open,none,6,79,408.7172359424376,Excellent
1120,135057,false,abstemious,informal,public,single,student,low,El Herradero Restaurante and Bar,Wine-Beer,section,informal,medium,closed,none,6,89,5.886449939656637,Excellent
1004,135062,false,abstemious,informal,public,single,professional,medium,Restaurante El Cielo Potosino,No_Alcohol_Served,none,informal,medium,closed,none,5,79,409.2496549450268,Excellent
1120,135026,false,abstemious,informal,public,single,student,low,la Cantina,Full_Bar,none,informal,high,closed,none,3,89,10.437323530099526,Medium
1004,135032,false,abstemious,informal,public,single,professional,medium,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,6,79,408.86520226084286,Excellent
1120,132846,false,abstemious,informal,public,single,student,low,el lechon potosino ,No_Alcohol_Served,permitted,casual,low,open,none,5,89,4.558987722059659,Excellent
1077,135027,false,social drinker,elegant,public,married,student,medium,Restaurant Orizatlan,Wine-Beer,none,informal,medium,closed,none,2,32,1.537614645005894,Bad
1120,132847,false,abstemious,informal,public,single,student,low,don burguers,No_Alcohol_Served,none,informal,low,open,none,6,89,4.226026853576286,Excellent
1037,135054,false,social drinker,no preference,public,single,student,low,Restaurante y Pescaderia Tampico,No_Alcohol_Served,none,informal,high,closed,none,4,29,1.8928713239184602,Medium
1037,135108,false,social drinker,no preference,public,single,student,low,Potzocalli,No_Alcohol_Served,none,informal,low,closed,none,6,29,3.7478027063983674,Excellent
1037,132847,false,social drinker,no preference,public,single,student,low,don burguers,No_Alcohol_Served,none,informal,low,open,none,3,29,3.8580327761508637,Medium
1037,132830,false,social drinker,no preference,public,single,student,low,Rincon Huasteco,No_Alcohol_Served,none,informal,low,closed,none,6,29,4.045700935654863,Excellent
1035,135000,true,casual drinker,no preference,car owner,single,student,medium,Restaurant los Pinos,No_Alcohol_Served,none,informal,medium,closed,none,6,34,3.4346508160388023,Excellent
1035,134996,true,casual drinker,no preference,car owner,single,student,medium,Sanborns Casa Piedra,Wine-Beer,only at bar,informal,medium,closed,Internet,5,34,9.30470314448334,Excellent
1035,134986,true,casual drinker,no preference,car owner,single,student,medium,Restaurant Las Mananitas,Wine-Beer,none,formal,high,closed,none,6,34,10.001795823159428,Excellent
1052,132851,true,social drinker,no preference,on foot,single,student,low,KFC,No_Alcohol_Served,not permitted,informal,low,closed,none,3,29,0.19739654494186717,Medium
1036,132834,false,social drinker,informal,public,single,student,medium,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,5,28,0.6053293491140326,Excellent
1036,135064,false,social drinker,informal,public,single,student,medium,Restaurante El Chivero S.A. de C.V.,No_Alcohol_Served,none,informal,high,closed,none,5,28,0.9879555594743267,Excellent
1036,135079,false,social drinker,informal,public,single,student,medium,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,6,28,1.0323009755413366,Excellent
1036,135042,false,social drinker,informal,public,single,student,medium,Restaurant Oriental Express,No_Alcohol_Served,none,informal,medium,closed,none,6,28,1.65652961345975,Excellent
1036,135085,false,social drinker,informal,public,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,28,1.285869938306729,Excellent
1036,135025,false,social drinker,informal,public,single,student,medium,El Rincon de San Francisco,No_Alcohol_Served,none,informal,medium,closed,none,6,28,1.6982406213509367,Excellent
1036,132825,false,social drinker,informal,public,single,student,medium,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,6,28,1.5986652762952958,Excellent
1036,135059,false,social drinker,informal,public,single,student,medium,Restaurant Bar Hacienda los Martinez,Wine-Beer,section,informal,medium,closed,none,6,28,1.712416623121755,Excellent
1036,135052,false,social drinker,informal,public,single,student,medium,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,6,28,1.6314313247813055,Excellent
1036,132754,false,social drinker,informal,public,single,student,medium,Cabana Huasteca,No_Alcohol_Served,none,informal,medium,closed,none,6,28,1.426515320277378,Excellent
1036,135045,false,social drinker,informal,public,single,student,medium,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,6,28,1.3033075773490175,Excellent
1038,132854,true,social drinker,no preference,public,single,student,low,Sirlone,Wine-Beer,none,informal,medium,closed,none,5,89,1.4478572698551755,Excellent
1038,132856,true,social drinker,no preference,public,single,student,low,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,2,89,4.267450011116649,Bad
1038,132858,true,social drinker,no preference,public,single,student,low,Hamburguesas Valle Dorado,No_Alcohol_Served,none,informal,low,closed,none,3,89,0.9071341266683457,Medium
1038,132861,true,social drinker,no preference,public,single,student,low,Carls Jr,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,89,7.9843176548076915,Medium
1038,132862,true,social drinker,no preference,public,single,student,low,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,6,89,5.247694731691289,Excellent
1071,132862,false,abstemious,formal,car owner,single,student,high,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,6,89,1.2717240427860792,Excellent
1071,135063,false,abstemious,formal,car owner,single,student,high,Restaurante Alhondiga,No_Alcohol_Served,none,informal,medium,closed,none,5,89,0.26501761428628806,Excellent
1071,135052,false,abstemious,formal,car owner,single,student,high,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,6,89,0.4287849182025487,Excellent
1071,135060,false,abstemious,formal,car owner,single,student,high,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,5,89,0.4294889984526561,Excellent
1071,135042,false,abstemious,formal,car owner,single,student,high,Restaurant Oriental Express,No_Alcohol_Served,none,informal,medium,closed,none,6,89,0.5902753671991414,Excellent
1071,132825,false,abstemious,formal,car owner,single,student,high,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,6,89,1.1094210446896269,Excellent
1071,132856,false,abstemious,formal,car owner,single,student,high,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,6,89,0.33589851258849546,Excellent
1071,135032,false,abstemious,formal,car owner,single,student,high,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,6,89,0.28103642225187797,Excellent
1071,132834,false,abstemious,formal,car owner,single,student,high,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,3,89,1.0780341302144576,Medium
1071,135039,false,abstemious,formal,car owner,single,student,high,Restaurant de Mariscos de Picon,No_Alcohol_Served,section,informal,low,closed,none,6,89,0.9365115236208589,Excellent
1071,135028,false,abstemious,formal,car owner,single,student,high,La Virreina,Wine-Beer,none,informal,medium,closed,none,6,89,1.4914398802096052,Excellent
1071,135025,false,abstemious,formal,car owner,single,student,high,El Rincon de San Francisco,No_Alcohol_Served,none,informal,medium,closed,none,6,89,0.5955677728495646,Excellent
1071,135030,false,abstemious,formal,car owner,single,student,high,Preambulo Wifi Zone Cafe,No_Alcohol_Served,none,informal,medium,closed,Internet,6,89,1.6235677415110195,Excellent
1084,135058,true,casual drinker,formal,public,single,student,medium,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,3,28,0.8966812315067672,Medium
1084,132862,true,casual drinker,formal,public,single,student,medium,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,6,28,3.0997068067945444,Excellent
1084,135072,true,casual drinker,formal,public,single,student,medium,Sushi Itto,No_Alcohol_Served,none,informal,medium,closed,none,6,28,2.599954498664721,Excellent
1084,135030,true,casual drinker,formal,public,single,student,medium,Preambulo Wifi Zone Cafe,No_Alcohol_Served,none,informal,medium,closed,Internet,6,28,3.204477716415877,Excellent
1084,135026,true,casual drinker,formal,public,single,student,medium,la Cantina,Full_Bar,none,informal,high,closed,none,6,28,2.6821608906663665,Excellent
1084,135035,true,casual drinker,formal,public,single,student,medium,El Mundo de la Pasta,No_Alcohol_Served,section,informal,high,closed,none,6,28,3.217333328280132,Excellent
1084,135045,true,casual drinker,formal,public,single,student,medium,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,6,28,3.4194906921994193,Excellent
1084,132861,true,casual drinker,formal,public,single,student,medium,Carls Jr,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,28,2.9554098873057133,Excellent
1084,135085,true,casual drinker,formal,public,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,28,3.384049693822446,Excellent
1084,132723,true,casual drinker,formal,public,single,student,medium,Gordas de morales,Full_Bar,section,informal,medium,closed,none,2,28,2.989127784435801,Bad
1069,132851,false,social drinker,no preference,public,single,professional,medium,KFC,No_Alcohol_Served,not permitted,informal,low,closed,none,1,36,361.47552174883737,Bad
1069,132847,false,social drinker,no preference,public,single,professional,medium,don burguers,No_Alcohol_Served,none,informal,low,open,none,2,36,362.3312552652606,Bad
1113,135038,false,casual drinker,formal,public,single,student,medium,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,3,29,6.889655034551034,Medium
1113,135057,false,casual drinker,formal,public,single,student,medium,El Herradero Restaurante and Bar,Wine-Beer,section,informal,medium,closed,none,5,29,4.355020748699827,Excellent
1113,135085,false,casual drinker,formal,public,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,29,7.246475211784501,Medium
1113,135079,false,casual drinker,formal,public,single,student,medium,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,4,29,8.959789650595813,Medium
1113,135046,false,casual drinker,formal,public,single,student,medium,Restaurante El Reyecito,No_Alcohol_Served,none,informal,medium,closed,none,5,29,9.194052513580806,Excellent
1113,132856,false,casual drinker,formal,public,single,student,medium,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,1,29,6.451507077389432,Bad
1104,135039,true,social drinker,no preference,car owner,single,student,medium,Restaurant de Mariscos de Picon,No_Alcohol_Served,section,informal,low,closed,none,1,28,0.48315383547581015,Bad
1104,132825,true,social drinker,no preference,car owner,single,student,medium,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,4,28,0.5398741109113976,Medium
1104,135085,true,social drinker,no preference,car owner,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,5,28,0.507603120340869,Excellent
1104,135030,true,social drinker,no preference,car owner,single,student,medium,Preambulo Wifi Zone Cafe,No_Alcohol_Served,none,informal,medium,closed,Internet,4,28,1.174230633552569,Medium
1104,135062,true,social drinker,no preference,car owner,single,student,medium,Restaurante El Cielo Potosino,No_Alcohol_Served,none,informal,medium,closed,none,4,28,0.5280806944769687,Medium
1104,132834,true,social drinker,no preference,car owner,single,student,medium,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,4,28,1.1241543004356498,Medium
1106,132754,false,casual drinker,informal,car owner,single,professional,medium,Cabana Huasteca,No_Alcohol_Served,none,informal,medium,closed,none,5,89,403.77216736915807,Excellent
1104,135052,true,social drinker,no preference,car owner,single,student,medium,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,3,28,0.23177372316945466,Medium
1106,132856,false,casual drinker,informal,car owner,single,professional,medium,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,1,89,403.3485566893426,Bad
1104,135032,true,social drinker,no preference,car owner,single,student,medium,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,4,28,0.6163693553845035,Medium
1104,135025,true,social drinker,no preference,car owner,single,student,medium,El Rincon de San Francisco,No_Alcohol_Served,none,informal,medium,closed,none,4,28,0.06323258604138064,Medium
1106,132834,false,casual drinker,informal,car owner,single,professional,medium,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,4,89,404.3760457312109,Medium
1104,135047,true,social drinker,no preference,car owner,single,student,medium,Restaurante Casa de las Flores,Wine-Beer,section,informal,high,closed,none,4,28,1.630786814265349,Medium
1106,135042,false,casual drinker,informal,car owner,single,professional,medium,Restaurant Oriental Express,No_Alcohol_Served,none,informal,medium,closed,none,2,89,404.0691153416064,Bad
1106,135039,false,casual drinker,informal,car owner,single,professional,medium,Restaurant de Mariscos de Picon,No_Alcohol_Served,section,informal,low,closed,none,4,89,402.8242163414499,Medium
1052,132866,true,social drinker,no preference,on foot,single,student,low,Chaires,No_Alcohol_Served,not permitted,informal,medium,closed,none,5,29,0.5977682024580069,Excellent
1106,135066,false,casual drinker,informal,car owner,single,professional,medium,Restaurante Guerra,Wine-Beer,section,informal,high,closed,none,5,89,404.9030100494451,Excellent
1106,135085,false,casual drinker,informal,car owner,single,professional,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,89,403.68359110205904,Excellent
1104,135033,true,social drinker,no preference,car owner,single,student,medium,Restaurant El Muladar de Calzada,No_Alcohol_Served,section,informal,medium,closed,none,4,28,0.9683717120552928,Medium
1106,135062,false,casual drinker,informal,car owner,single,professional,medium,Restaurante El Cielo Potosino,No_Alcohol_Served,none,informal,medium,closed,none,5,89,403.78935429742813,Excellent
1106,132862,false,casual drinker,informal,car owner,single,professional,medium,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,6,89,403.87945833939114,Excellent
1106,135030,false,casual drinker,informal,car owner,single,professional,medium,Preambulo Wifi Zone Cafe,No_Alcohol_Served,none,informal,medium,closed,Internet,5,89,403.73005265542616,Excellent
1106,135079,false,casual drinker,informal,car owner,single,professional,medium,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,6,89,404.99293987773945,Excellent
1106,135064,false,casual drinker,informal,car owner,single,professional,medium,Restaurante El Chivero S.A. de C.V.,No_Alcohol_Served,none,informal,high,closed,none,6,89,404.74322129468663,Excellent
1052,132869,true,social drinker,no preference,on foot,single,student,low,Dominos Pizza,No_Alcohol_Served,not permitted,informal,medium,closed,none,5,29,1.2950587756449845,Excellent
1052,132870,true,social drinker,no preference,on foot,single,student,low,Tortas y hamburguesas el gordo,No_Alcohol_Served,not permitted,informal,low,closed,none,3,29,0.558861310041412,Medium
1104,135041,true,social drinker,no preference,car owner,single,student,medium,Luna Cafe,Wine-Beer,none,informal,medium,closed,none,4,28,0.23319071323220864,Medium
1079,134986,false,abstemious,formal,public,single,,medium,Restaurant Las Mananitas,Wine-Beer,none,formal,high,closed,none,6,27,1.710507805253702,Excellent
1079,134976,false,abstemious,formal,public,single,,medium,Log Yin,No_Alcohol_Served,none,informal,low,closed,none,2,27,2.411633154002589,Bad
1079,132768,false,abstemious,formal,public,single,,medium,Mariscos Tia Licha,No_Alcohol_Served,not permitted,casual,medium,closed,none,6,27,2.0710095990360813,Excellent
1079,132766,false,abstemious,formal,public,single,,medium,Mikasa,Wine-Beer,none,informal,medium,closed,none,4,27,2.0857963707583442,Medium
1045,132825,false,casual drinker,elegant,car owner,single,student,high,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,4,28,1.0404278858987006,Medium
1045,132856,false,casual drinker,elegant,car owner,single,student,high,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,5,28,1.1567229460458355,Excellent
1045,135085,false,casual drinker,elegant,car owner,single,student,high,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,6,28,0.6759057923878429,Excellent
1045,132834,false,casual drinker,elegant,car owner,single,student,high,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,3,28,0.1342088036396753,Medium
1045,135052,false,casual drinker,elegant,car owner,single,student,high,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,5,28,0.9510757358958318,Excellent
1045,135060,false,casual drinker,elegant,car owner,single,student,high,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,6,28,0.5967660699380017,Excellent
1045,135051,false,casual drinker,elegant,car owner,single,student,high,Restaurante Versalles,No_Alcohol_Served,section,informal,low,closed,none,6,28,0.9637224812179462,Excellent
1045,135041,false,casual drinker,elegant,car owner,single,student,high,Luna Cafe,Wine-Beer,none,informal,medium,closed,none,4,28,0.9263412240602745,Medium
1009,132754,false,abstemious,formal,on foot,single,student,medium,Cabana Huasteca,No_Alcohol_Served,none,informal,medium,closed,none,4,28,1.2944779403474542,Medium
1009,132862,false,abstemious,formal,on foot,single,student,medium,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,5,28,1.0351447980705804,Excellent
1009,135060,false,abstemious,formal,on foot,single,student,medium,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,3,28,1.2656978038810884,Medium
1009,135059,false,abstemious,formal,on foot,single,student,medium,Restaurant Bar Hacienda los Martinez,Wine-Beer,section,informal,medium,closed,none,4,28,1.5882978000149421,Medium
1009,132834,false,abstemious,formal,on foot,single,student,medium,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,5,28,0.6029703182005294,Excellent
1009,135058,false,abstemious,formal,on foot,single,student,medium,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,4,28,1.3084061349017602,Medium
1009,135038,false,abstemious,formal,on foot,single,student,medium,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,6,28,1.373220679568772,Excellent
1009,132825,false,abstemious,formal,on foot,single,student,medium,puesto de tacos,No_Alcohol_Served,none,informal,low,open,none,2,28,1.53351747998844,Bad
1009,135052,false,abstemious,formal,on foot,single,student,medium,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,3,28,1.6379204236928078,Medium
1009,135079,false,abstemious,formal,on foot,single,student,medium,Koye Sushi,No_Alcohol_Served,none,informal,high,closed,none,5,28,0.8827915048584534,Excellent
1016,132834,false,casual drinker,informal,on foot,single,student,medium,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,6,28,0.8397829210473529,Excellent
1016,135042,false,casual drinker,informal,on foot,single,student,medium,Restaurant Oriental Express,No_Alcohol_Served,none,informal,medium,closed,none,5,28,0.5367135602900617,Excellent
1016,135032,false,casual drinker,informal,on foot,single,student,medium,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,6,28,0.5805755326217215,Excellent
1016,135106,false,casual drinker,informal,on foot,single,student,medium,El Rinc�n de San Francisco,Wine-Beer,only at bar,informal,medium,open,none,6,28,0.7364774659067159,Excellent
1016,132856,false,casual drinker,informal,on foot,single,student,medium,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,6,28,0.6100858023395076,Excellent
1016,135045,false,casual drinker,informal,on foot,single,student,medium,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,6,28,0.7201133022318438,Excellent
1016,135060,false,casual drinker,informal,on foot,single,student,medium,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,6,28,0.13205627027684183,Excellent
1016,135066,false,casual drinker,informal,on foot,single,student,medium,Restaurante Guerra,Wine-Beer,section,informal,high,closed,none,6,28,1.4336408111323755,Excellent
1016,135085,false,casual drinker,informal,on foot,single,student,medium,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,28,0.812364935345077,Medium
1016,135052,false,casual drinker,informal,on foot,single,student,medium,La Cantina Restaurante,Full_Bar,none,informal,high,closed,none,6,28,0.5831174758129885,Excellent
1016,132862,false,casual drinker,informal,on foot,single,student,medium,La Posada del Virrey,Wine-Beer,none,casual,high,closed,none,6,28,1.169740888621318,Excellent
1016,135051,false,casual drinker,informal,on foot,single,student,medium,Restaurante Versalles,No_Alcohol_Served,section,informal,low,closed,none,4,28,0.5612071412878729,Medium
1016,135062,false,casual drinker,informal,on foot,single,student,medium,Restaurante El Cielo Potosino,No_Alcohol_Served,none,informal,medium,closed,none,6,28,0.32811634915169896,Excellent
1095,132872,false,abstemious,formal,public,married,student,medium,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,5,33,2.5651943802895456,Excellent
1095,135034,false,abstemious,formal,public,married,student,medium,Michiko Restaurant Japones,No_Alcohol_Served,none,informal,medium,closed,none,6,33,4.367179814867001,Excellent
1095,135058,false,abstemious,formal,public,married,student,medium,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,5,33,2.3819578756017923,Excellent
1034,135086,false,casual drinker,informal,public,single,student,medium,Mcdonalds Parque Tangamanga,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,29,0.47678200592502384,Medium
1095,132861,false,abstemious,formal,public,married,student,medium,Carls Jr,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,33,3.520147050925418,Medium
1034,132723,false,casual drinker,informal,public,single,student,medium,Gordas de morales,Full_Bar,section,informal,medium,closed,none,2,29,1.472684430161759,Bad
1095,132723,false,abstemious,formal,public,married,student,medium,Gordas de morales,Full_Bar,section,informal,medium,closed,none,6,33,3.427715630607196,Excellent
1095,135086,false,abstemious,formal,public,married,student,medium,Mcdonalds Parque Tangamanga,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,33,4.283266525217056,Medium
1095,135055,false,abstemious,formal,public,married,student,medium,la Cochinita Pibil Restaurante Yucateco,No_Alcohol_Served,section,informal,high,closed,none,6,33,3.587715708287969,Excellent
1007,135058,false,casual drinker,informal,public,single,student,low,Restaurante Tiberius,No_Alcohol_Served,none,informal,medium,closed,none,4,30,8.335939976073425,Medium
1007,135085,false,casual drinker,informal,public,single,student,low,Tortas Locas Hipocampo,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,5.816027718312219,Medium
1095,135064,false,abstemious,formal,public,married,student,medium,Restaurante El Chivero S.A. de C.V.,No_Alcohol_Served,none,informal,high,closed,none,3,33,3.590146040076095,Medium
1095,135035,false,abstemious,formal,public,married,student,medium,El Mundo de la Pasta,No_Alcohol_Served,section,informal,high,closed,none,6,33,3.771036438193228,Excellent
1095,135072,false,abstemious,formal,public,married,student,medium,Sushi Itto,No_Alcohol_Served,none,informal,medium,closed,none,6,33,3.7588311130140406,Excellent
1007,135025,false,casual drinker,informal,public,single,student,low,El Rincon de San Francisco,No_Alcohol_Served,none,informal,medium,closed,none,3,30,5.351167987824474,Medium
1007,135032,false,casual drinker,informal,public,single,student,low,Cafeteria y Restaurant El Pacifico,Wine-Beer,section,informal,medium,closed,none,2,30,5.234299023698927,Bad
1007,132572,false,casual drinker,informal,public,single,student,low,Cafe Chaires,No_Alcohol_Served,not permitted,informal,low,closed,none,3,30,6.176803214289424,Medium
1007,135038,false,casual drinker,informal,public,single,student,low,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,2,30,5.7940049985643025,Bad
1078,132885,true,social drinker,informal,car owner,single,professional,medium,Hamburguesas saul,No_Alcohol_Served,none,informal,low,closed,none,3,36,0.9561445871836619,Medium
1099,135076,true,social drinker,informal,public,single,student,high,Restaurante Pueblo Bonito,Wine-Beer,none,informal,high,closed,none,2,30,0.5311367219860348,Bad
1099,132834,true,social drinker,informal,public,single,student,high,Gorditas Doa Gloria,No_Alcohol_Served,not permitted,casual,low,closed,none,6,30,3.504276504758079,Excellent
1008,132866,false,social drinker,formal,public,single,student,low,Chaires,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,2.1619258265387997,Medium
1008,132858,false,social drinker,formal,public,single,student,low,Hamburguesas Valle Dorado,No_Alcohol_Served,none,informal,low,closed,none,4,30,1.6588163019056779,Medium
1099,135043,true,social drinker,informal,public,single,student,high,pizza clasica,No_Alcohol_Served,none,informal,medium,closed,none,6,30,2.684892604653082,Excellent
1008,132854,false,social drinker,formal,public,single,student,low,Sirlone,Wine-Beer,none,informal,medium,closed,none,5,30,2.226128193950165,Excellent
1099,132872,true,social drinker,informal,public,single,student,high,Pizzeria Julios,No_Alcohol_Served,not permitted,informal,medium,closed,none,4,30,2.7780364323310667,Medium
1008,135108,false,social drinker,formal,public,single,student,low,Potzocalli,No_Alcohol_Served,none,informal,low,closed,none,2,30,1.781627342690145,Bad
1008,132851,false,social drinker,formal,public,single,student,low,KFC,No_Alcohol_Served,not permitted,informal,low,closed,none,3,30,1.896353083365771,Medium
1099,132856,true,social drinker,informal,public,single,student,high,Unicols Pizza,Wine-Beer,none,informal,low,closed,none,2,30,3.7317681020229028,Bad
1008,132869,false,social drinker,formal,public,single,student,low,Dominos Pizza,No_Alcohol_Served,not permitted,informal,medium,closed,none,3,30,2.0208279994323264,Medium
1099,135066,true,social drinker,informal,public,single,student,high,Restaurante Guerra,Wine-Beer,section,informal,high,closed,none,3,30,1.839231554797183,Medium
1008,135069,false,social drinker,formal,public,single,student,low,Abondance Restaurante Bar,Wine-Beer,none,informal,low,closed,none,3,30,2.885001093899987,Medium
1099,135038,true,social drinker,informal,public,single,student,high,Restaurant la Chalita,No_Alcohol_Served,section,informal,medium,closed,none,2,30,3.319496952225063,Bad
1099,135060,true,social drinker,informal,public,single,student,high,Restaurante Marisco Sam,No_Alcohol_Served,none,informal,medium,closed,none,6,30,3.204851922688391,Excellent
1099,135045,true,social drinker,informal,public,single,student,high,Restaurante la Gran Via,Wine-Beer,none,casual,high,closed,none,3,30,3.9052188758187696,Medium
1008,132846,false,social drinker,formal,public,single,student,low,el lechon potosino ,No_Alcohol_Served,permitted,casual,low,open,none,3,30,2.887677663275511,Medium
1008,135054,false,social drinker,formal,public,single,student,low,Restaurante y Pescaderia Tampico,No_Alcohol_Served,none,informal,high,closed,none,3,30,2.126449073456511,Medium
1099,135042,true,social drinker,informal,public,single,student,high,Restaurant Oriental Express,No_Alcohol_Served,none,informal,medium,closed,none,3,30,2.839769051401798,Medium
1040,132773,false,abstemious,no preference,public,single,student,medium,El cotorreo,Wine-Beer,permitted,informal,low,open,none,3,25,4.209745397018741,Medium
1040,134999,false,abstemious,no preference,public,single,student,medium,Kiku Cuernavaca,No_Alcohol_Served,none,informal,medium,closed,none,3,25,2.288931452121218,Medium
1040,135013,false,abstemious,no preference,public,single,student,medium,Giovannis,No_Alcohol_Served,none,informal,low,closed,none,6,25,2.8954757091213277,Excellent
1040,135019,false,abstemious,no preference,public,single,student,medium,Restaurant Bar Coty y Pablo,No_Alcohol_Served,none,informal,low,closed,none,4,25,3.141416829221612,Medium
1110,135021,false,abstemious,no preference,car owner,single,student,medium,Subway,No_Alcohol_Served,not permitted,informal,low,closed,none,4,26,7.998108320223433,Medium
1110,132767,false,abstemious,no preference,car owner,single,student,medium,Restaurant Familiar El Chino,Wine-Beer,permitted,casual,medium,open,variety,6,26,2.4236596154175167,Excellent
1110,135013,false,abstemious,no preference,car owner,single,student,medium,Giovannis,No_Alcohol_Served,none,informal,low,closed,none,6,26,5.384131329396883,Excellent
1110,134999,false,abstemious,no preference,car owner,single,student,medium,Kiku Cuernavaca,No_Alcohol_Served,none,informal,medium,closed,none,6,26,4.844910703815974,Excellent
1121,135019,false,social drinker,no preference,public,married,working-class,medium,Restaurant Bar Coty y Pablo,No_Alcohol_Served,none,informal,low,closed,none,6,32,2.5381276625050377,Excellent
